,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,over,neutral,playoff,elo1_pre,elo2_pre,qbelo_prob1,result
2998,1992-12-06,1992,14,NYG,WAS,WAS,-7.0,35.0,31.0,24.0,10.0,28.0,0,0.0,1.0,1.0,0.0,,1505.977,1604.037,0.390135228595,0
2999,1992-12-06,1992,14,PHI,MIN,PHI,-5.5,36.0,33.0,20.0,28.0,17.0,0,1.0,0.0,1.0,0.0,,1613.298,1605.189,0.662549373902,1
3000,1992-12-06,1992,14,ARI,LAC,LAC,-4.5,37.0,52.0,3.0,21.0,27.0,0,0.0,1.0,1.0,0.0,,1386.496,1526.815,0.346907712553,0
3001,1992-12-06,1992,14,PIT,SEA,PIT,-13.5,31.0,22.0,13.0,20.0,14.0,0,1.0,0.0,1.0,0.0,,1589.343,1353.715,0.850046655652,1
3002,1992-12-06,1992,14,SF,MIA,SF,-8.0,42.0,53.0,19.0,27.0,3.0,0,1.0,0.0,0.0,0.0,,1711.19,1530.871,0.805944148484,1
3003,1992-12-06,1992,14,TB,LAR,TB,-1.0,39.0,60.0,8.0,27.0,31.0,0,1.0,0.0,1.0,0.0,,1341.477,1406.529,0.462940079254,0
3004,1992-12-07,1992,14,TEN,CHI,TEN,-11.0,42.0,72.0,0.0,24.0,7.0,0,1.0,0.0,0.0,0.0,,1567.11,1412.821,0.733230796918,1
3005,1992-12-12,1992,15,BUF,DEN,BUF,-14.0,37.0,31.0,12.0,27.0,17.0,0,1.0,0.0,1.0,0.0,,1576.907,1530.587,0.658137061514,1
3006,1992-12-12,1992,15,ARI,NYG,ARI,-4.0,37.5,56.0,10.0,19.0,0.0,0,1.0,0.0,0.0,0.0,,1371.697,1479.721,0.506052274718,1
3007,1992-12-13,1992,15,CHI,PIT,PIT,-3.5,35.0,34.0,12.0,30.0,6.0,0,0.0,1.0,1.0,0.0,,1401.226,1594.496,0.345832277604,1
3008,1992-12-13,1992,15,DET,CLE,CLE,-3.5,37.0,72.0,0.0,24.0,14.0,0,0.0,1.0,1.0,0.0,,1439.589,1495.555,0.475490486775,1
3009,1992-12-13,1992,15,TEN,GB,TEN,-7.0,39.0,72.0,0.0,14.0,16.0,0,1.0,0.0,0.0,0.0,,1578.705,1502.736,0.539222903599,0
3010,1992-12-13,1992,15,KC,NE,KC,-16.5,33.0,42.0,13.0,27.0,20.0,0,1.0,0.0,1.0,0.0,,1583.681,1309.969,0.869128205874,1
3011,1992-12-13,1992,15,LAR,NO,NO,-5.5,38.0,55.0,15.0,14.0,37.0,0,0.0,1.0,1.0,0.0,,1422.62,1661.087,0.297290462653,0
3012,1992-12-13,1992,15,MIN,SF,SF,-5.0,41.0,72.0,0.0,17.0,20.0,0,0.0,1.0,0.0,0.0,,1586.127,1722.536,0.402802477465,0
3013,1992-12-13,1992,15,NYJ,IND,NYJ,-5.5,34.0,37.0,21.0,6.0,10.0,0,1.0,0.0,0.0,0.0,,1423.478,1377.697,0.627358084472,0
3014,1992-12-13,1992,15,LAC,CIN,LAC,-14.0,38.0,53.0,10.0,27.0,10.0,0,1.0,0.0,0.0,0.0,,1541.614,1370.417,0.786411509401,1
3015,1992-12-13,1992,15,SEA,PHI,PHI,-9.5,34.0,72.0,0.0,17.0,20.0,0,0.0,1.0,1.0,0.0,,1348.561,1632.36,0.206930118107,0
3016,1992-12-13,1992,15,TB,ATL,ATL,-1.0,41.0,50.0,6.0,7.0,35.0,0,0.0,1.0,1.0,0.0,,1325.386,1482.516,0.394455302522,0
3017,1992-12-13,1992,15,WAS,DAL,WAS,-3.0,38.0,41.0,17.0,20.0,17.0,0,1.0,0.0,0.0,0.0,,1630.293,1689.245,0.441254575207,1
3018,1992-12-14,1992,15,MIA,LVR,MIA,-6.5,37.0,67.0,10.0,20.0,7.0,0,1.0,0.0,0.0,,,,,,1
3019,1992-12-19,1992,16,NYG,KC,KC,-7.5,34.0,40.0,11.0,35.0,21.0,0,0.0,1.0,1.0,0.0,,1445.401,1588.171,0.405574412754,1
3020,1992-12-19,1992,16,SF,TB,SF,-20.0,41.0,44.0,6.0,21.0,14.0,0,1.0,0.0,0.0,0.0,,1733.242,1301.441,0.942264183784,1
3021,1992-12-20,1992,16,CIN,NE,CIN,-4.5,34.0,38.0,11.0,20.0,10.0,0,1.0,0.0,0.0,0.0,,1359.752,1305.48,0.67412744179,1
3022,1992-12-20,1992,16,CLE,TEN,TEN,-1.0,36.0,37.0,13.0,14.0,17.0,0,0.0,1.0,0.0,0.0,,1472.295,1562.45,0.56270619068,0
3023,1992-12-20,1992,16,DEN,SEA,DEN,-9.0,35.0,13.0,6.0,10.0,6.0,0,1.0,0.0,0.0,0.0,,1514.835,1342.987,0.799540300287,1
3024,1992-12-20,1992,16,DET,CHI,DET,-3.0,40.0,72.0,0.0,16.0,3.0,0,1.0,0.0,0.0,0.0,,1462.849,1447.484,0.620629701118,1
3025,1992-12-20,1992,16,GB,LAR,GB,-6.0,39.0,10.0,12.0,28.0,13.0,0,1.0,0.0,1.0,0.0,,1518.992,1406.759,0.709714893565,1
3026,1992-12-20,1992,16,IND,ARI,IND,-2.5,35.0,72.0,0.0,16.0,13.0,0,1.0,0.0,0.0,0.0,,1399.873,1406.016,0.580916606066,1
3027,1992-12-20,1992,16,LVR,LAC,LAC,-3.0,35.0,50.0,8.0,14.0,36.0,0,0.0,1.0,1.0,,,,,,0
3028,1992-12-20,1992,16,MIA,NYJ,MIA,-11.5,37.0,76.0,13.0,19.0,17.0,0,1.0,0.0,0.0,0.0,,1542.179,1401.302,0.78404840657,1
3029,1992-12-20,1992,16,NO,BUF,NO,-3.5,39.0,72.0,0.0,16.0,20.0,0,1.0,0.0,0.0,0.0,,1676.948,1592.659,0.719811102045,0
3030,1992-12-20,1992,16,PHI,WAS,PHI,-3.0,36.0,46.0,14.0,17.0,13.0,0,1.0,0.0,0.0,0.0,,1637.935,1643.878,0.63398757029,1
3031,1992-12-20,1992,16,PIT,MIN,PIT,-1.5,35.0,42.0,16.0,3.0,6.0,0,1.0,0.0,0.0,0.0,,1548.239,1575.421,0.544923079134,0
3032,1992-12-21,1992,16,ATL,DAL,DAL,-7.0,42.0,72.0,0.0,17.0,41.0,0,0.0,1.0,1.0,0.0,,1506.461,1675.661,0.329069941846,0
3033,1992-12-26,1992,17,NYJ,NO,NO,-8.0,33.0,33.0,20.0,0.0,20.0,0,0.0,1.0,0.0,0.0,,1396.598,1652.688,0.214912157994,0
3034,1992-12-26,1992,17,WAS,LVR,WAS,-13.5,35.0,38.0,16.0,20.0,21.0,0,1.0,0.0,1.0,,,,,,0
3035,1992-12-27,1992,17,CIN,IND,IND,-2.0,34.0,26.0,9.0,17.0,21.0,0,0.0,1.0,1.0,0.0,,1374.982,1411.109,0.544300969288,0
3036,1992-12-27,1992,17,DAL,CHI,DAL,-12.0,39.0,48.0,8.0,27.0,14.0,0,1.0,0.0,1.0,0.0,,1697.443,1427.81,0.89716156436,1
3037,1992-12-27,1992,17,TEN,BUF,BUF,-2.5,41.0,72.0,0.0,27.0,3.0,0,0.0,1.0,0.0,0.0,,1575.165,1616.919,0.450382092032,1
3038,1992-12-27,1992,17,KC,DEN,KC,-7.0,36.0,38.0,17.0,42.0,20.0,0,1.0,0.0,1.0,0.0,,1553.917,1520.754,0.632942148787,1
3039,1992-12-27,1992,17,LAR,ATL,LAR,-1.0,45.0,55.0,6.0,38.0,27.0,0,1.0,0.0,1.0,0.0,,1393.16,1484.678,0.475068887074,1
3040,1992-12-27,1992,17,MIN,GB,MIN,-3.0,37.0,72.0,0.0,27.0,7.0,0,1.0,0.0,0.0,0.0,,1591.056,1532.59,0.599442426187,1
3041,1992-12-27,1992,17,NE,MIA,MIA,-11.0,34.0,21.0,13.0,13.0,16.0,0,0.0,1.0,0.0,0.0,,1290.249,1546.883,0.244646011864,0
3042,1992-12-27,1992,17,PHI,NYG,PHI,-8.0,38.0,27.0,11.0,20.0,10.0,0,1.0,0.0,0.0,0.0,,1650.97,1479.655,0.773452269121,1
3043,1992-12-27,1992,17,ARI,TB,ARI,-7.5,38.0,56.0,6.0,3.0,7.0,0,1.0,0.0,0.0,0.0,,1394.78,1299.603,0.68408658228,0
3044,1992-12-27,1992,17,PIT,CLE,PIT,-6.5,32.0,20.0,9.0,23.0,13.0,0,1.0,0.0,1.0,0.0,,1532.604,1459.579,0.621327165906,1
3045,1992-12-27,1992,17,SEA,LAC,LAC,-9.5,34.0,72.0,0.0,14.0,31.0,0,0.0,1.0,1.0,0.0,,1337.068,1586.92,0.218750781701,0
3046,1992-12-28,1992,17,SF,DET,SF,-13.5,37.0,50.0,19.0,24.0,6.0,0,1.0,0.0,0.0,0.0,,1735.08,1482.523,0.851833146956,1
3047,1993-01-02,1992,18,MIN,WAS,MIN,-3.5,37.0,72.0,0.0,7.0,24.0,0,1.0,0.0,0.0,0.0,w,1610.049,1618.995,0.610662367474,0
3048,1993-01-02,1992,18,LAC,KC,LAC,-3.0,37.0,,,17.0,0.0,0,1.0,0.0,0.0,0.0,w,1600.6,1575.671,0.65528585274,1
3049,1993-01-03,1992,18,BUF,TEN,BUF,-2.0,37.0,,,41.0,38.0,0,1.0,0.0,1.0,0.0,w,1587.194,1604.889,0.441098511982,1
3050,1993-01-03,1992,18,NO,PHI,NO,-3.5,35.0,72.0,0.0,20.0,36.0,0,1.0,0.0,1.0,0.0,w,1666.68,1659.812,0.593069161633,0
3051,1993-01-09,1992,19,PIT,BUF,PIT,-2.0,36.0,,,3.0,24.0,0,1.0,0.0,0.0,0.0,d,1546.647,1598.929,0.583975947306,0
3052,1993-01-09,1992,19,SF,WAS,SF,-9.5,39.0,,,20.0,13.0,0,1.0,0.0,0.0,0.0,d,1742.206,1653.398,0.784064068943,1
3053,1993-01-10,1992,19,DAL,PHI,DAL,-6.5,38.0,,,34.0,10.0,0,1.0,0.0,1.0,0.0,d,1703.269,1695.075,0.645098362212,1
3054,1993-01-10,1992,19,MIA,LAC,MIA,-2.0,37.0,,,31.0,0.0,0,1.0,0.0,0.0,0.0,d,1553.238,1621.337,0.512510985206,1
3055,1993-01-17,1992,20,MIA,BUF,BUF,-2.5,41.0,,,10.0,29.0,0,0.0,1.0,0.0,0.0,c,1588.254,1631.157,0.560938985675,0
3056,1993-01-17,1992,20,SF,DAL,SF,-4.0,37.0,,,20.0,30.0,0,1.0,0.0,1.0,0.0,c,1753.559,1727.954,0.612407373752,0
3057,1993-01-31,1992,21,DAL,BUF,DAL,-6.5,44.5,61.0,,52.0,17.0,1,1.0,0.0,1.0,1.0,s,1759.341,1663.34,0.702276308769,1
3058,1993-09-05,1993,1,BUF,NE,BUF,-14.0,38.5,66.0,12.0,38.0,14.0,0,1.0,0.0,1.0,0.0,,1593.838,1357.597,0.7964075242,1
3059,1993-09-05,1993,1,CHI,NYG,CHI,-1.0,35.0,66.0,10.0,20.0,26.0,0,1.0,0.0,1.0,0.0,,1449.656,1482.208,0.55259749759,0
3060,1993-09-05,1993,1,CLE,CIN,CLE,-7.5,35.5,66.0,8.0,27.0,14.0,0,1.0,0.0,1.0,0.0,,1465.357,1406.548,0.732422423355,1
3061,1993-09-05,1993,1,DET,ATL,DET,-5.0,44.0,72.0,0.0,30.0,13.0,0,1.0,0.0,0.0,0.0,,1485.265,1473.407,0.587839083571,1
3062,1993-09-05,1993,1,GB,LAR,GB,-6.5,38.5,67.0,10.0,36.0,6.0,0,1.0,0.0,1.0,0.0,,1510.731,1448.486,0.668419314395,1
3063,1993-09-05,1993,1,IND,MIA,MIA,-6.0,36.5,72.0,0.0,20.0,24.0,0,0.0,1.0,1.0,0.0,,1454.18,1539.047,0.468201970953,0
3064,1993-09-05,1993,1,LVR,MIN,MIN,-3.0,36.0,68.0,10.0,24.0,7.0,0,0.0,1.0,0.0,,,,,,1
3065,1993-09-05,1993,1,NO,TEN,NO,-3.0,39.0,72.0,0.0,33.0,21.0,0,1.0,0.0,1.0,0.0,,1589.278,1563.77,0.511037244113,1
3066,1993-09-05,1993,1,NYJ,DEN,PICK,0.0,36.5,76.0,7.0,20.0,26.0,0,0.0,0.0,1.0,0.0,,1423.405,1501.0,0.514135482398,0
3067,1993-09-05,1993,1,PHI,ARI,PHI,-6.5,37.5,75.0,10.0,23.0,17.0,0,1.0,0.0,1.0,0.0,,1615.26,1414.961,0.759728105284,1
3068,1993-09-05,1993,1,PIT,SF,SF,-6.0,36.0,67.0,7.0,13.0,24.0,0,0.0,1.0,1.0,0.0,,1511.28,1649.781,0.401793245532,0
3069,1993-09-05,1993,1,LAC,SEA,LAC,-11.0,33.0,70.0,8.0,18.0,12.0,0,1.0,0.0,0.0,0.0,,1559.214,1383.925,0.761155321759,1
3070,1993-09-05,1993,1,TB,KC,KC,-7.0,36.0,82.0,6.0,3.0,27.0,0,0.0,1.0,0.0,0.0,,1384.628,1538.289,0.325122436946,0
3071,1993-09-06,1993,1,WAS,DAL,WAS,-2.5,40.0,77.0,7.0,35.0,16.0,0,1.0,0.0,1.0,0.0,,1596.364,1691.283,0.41402284611,1
3072,1993-09-12,1993,2,ATL,NO,NO,-3.5,39.5,72.0,0.0,31.0,34.0,0,0.0,1.0,1.0,0.0,,1451.558,1607.638,0.429493601413,0
3073,1993-09-12,1993,2,CIN,IND,IND,-2.0,36.0,60.0,9.0,6.0,9.0,0,0.0,1.0,0.0,0.0,,1390.108,1439.141,0.423671370227,0
3074,1993-09-12,1993,2,DAL,BUF,DAL,-5.0,44.5,85.0,16.0,10.0,13.0,0,1.0,0.0,0.0,0.0,,1658.303,1602.335,0.660186245284,0
3075,1993-09-12,1993,2,DEN,LAC,DEN,-3.0,36.0,76.0,11.0,34.0,17.0,0,1.0,0.0,1.0,0.0,,1519.648,1566.249,0.576968655815,1
3076,1993-09-12,1993,2,GB,PHI,GB,-3.5,40.0,64.0,12.0,17.0,20.0,0,1.0,0.0,0.0,0.0,,1531.809,1621.456,0.561854223581,0
3077,1993-09-12,1993,2,TEN,KC,TEN,-3.0,41.0,72.0,0.0,30.0,0.0,0,1.0,0.0,0.0,0.0,,1545.41,1561.502,0.678515938855,1
3078,1993-09-12,1993,2,LAR,PIT,PIT,-3.0,35.5,67.0,8.0,27.0,0.0,0,0.0,1.0,0.0,0.0,,1427.408,1492.246,0.544424323315,1
3079,1993-09-12,1993,2,MIA,NYJ,MIA,-9.0,39.5,81.0,10.0,14.0,24.0,0,1.0,0.0,0.0,0.0,,1554.086,1404.757,0.728734286567,0
3080,1993-09-12,1993,2,MIN,CHI,MIN,-7.0,36.0,72.0,0.0,10.0,7.0,0,1.0,0.0,0.0,0.0,,1524.306,1428.066,0.678476193527,1
3081,1993-09-12,1993,2,NE,DET,DET,-7.0,38.0,61.0,12.0,16.0,19.0,0,0.0,1.0,0.0,0.0,,1349.099,1507.114,0.355170573597,0
3082,1993-09-12,1993,2,NYG,TB,NYG,-10.0,37.5,65.0,12.0,23.0,7.0,0,1.0,0.0,0.0,0.0,,1503.798,1361.415,0.757855388797,1
3083,1993-09-12,1993,2,SEA,LVR,LVR,-3.0,33.0,72.0,0.0,13.0,17.0,0,0.0,1.0,0.0,,,,,,0
3084,1993-09-12,1993,2,WAS,ARI,WAS,-10.0,40.5,66.0,10.0,10.0,17.0,0,1.0,0.0,0.0,0.0,,1629.343,1408.765,0.808693829992,0
3085,1993-09-13,1993,2,CLE,SF,SF,-6.5,39.0,74.0,16.0,23.0,13.0,0,0.0,1.0,0.0,0.0,,1481.797,1668.815,0.352597460498,1
3086,1993-09-19,1993,3,LVR,CLE,LVR,-3.0,35.0,66.0,10.0,16.0,19.0,0,1.0,0.0,0.0,,,,,,0
3087,1993-09-19,1993,3,NE,SEA,NE,-2.5,32.0,62.0,14.0,14.0,17.0,0,1.0,0.0,0.0,0.0,,1339.277,1365.094,0.559246997363,0
3088,1993-09-19,1993,3,NO,DET,NO,-5.0,41.0,72.0,0.0,14.0,3.0,0,1.0,0.0,0.0,0.0,,1617.538,1516.936,0.669761927814,1
3089,1993-09-19,1993,3,NYG,LAR,NYG,-7.0,37.0,65.0,14.0,20.0,10.0,0,1.0,0.0,0.0,0.0,,1515.842,1460.712,0.641045480212,1
3090,1993-09-19,1993,3,PHI,WAS,PHI,-5.5,36.0,63.0,12.0,34.0,31.0,0,1.0,0.0,1.0,0.0,,1634.194,1589.289,0.675878409973,1
3091,1993-09-19,1993,3,ARI,DAL,DAL,-6.5,38.5,80.0,3.0,10.0,17.0,0,0.0,1.0,0.0,0.0,,1448.819,1638.723,0.34962392689,0
3092,1993-09-19,1993,3,PIT,CIN,PIT,-8.5,34.0,61.0,8.0,34.0,7.0,0,1.0,0.0,1.0,0.0,,1458.942,1375.502,0.708824691838,1
3093,1993-09-19,1993,3,LAC,TEN,LAC,-2.5,38.0,66.0,7.0,18.0,17.0,0,1.0,0.0,0.0,0.0,,1539.101,1574.305,0.516979671741,1
3094,1993-09-19,1993,3,SF,ATL,SF,-13.5,47.0,59.0,13.0,37.0,30.0,0,1.0,0.0,1.0,0.0,,1634.861,1441.658,0.777946099822,1
3095,1993-09-20,1993,3,KC,DEN,KC,-6.0,43.0,64.0,9.0,15.0,7.0,0,1.0,0.0,0.0,0.0,,1532.607,1546.795,0.620010593745,1
3096,1993-09-26,1993,4,BUF,MIA,BUF,-6.0,39.0,61.0,16.0,13.0,22.0,0,1.0,0.0,0.0,0.0,,1621.915,1512.935,0.667962184887,0
3097,1993-09-26,1993,4,CHI,TB,CHI,-7.0,33.5,57.0,14.0,47.0,17.0,0,1.0,0.0,1.0,0.0,,1420.748,1349.371,0.67556545376,1
3098,1993-09-26,1993,4,CIN,SEA,SEA,-3.0,31.5,64.0,16.0,10.0,19.0,0,0.0,1.0,0.0,0.0,,1356.867,1380.793,0.493399256354,0
3099,1993-09-26,1993,4,DET,ARI,DET,-5.0,36.5,72.0,0.0,26.0,20.0,0,1.0,0.0,1.0,0.0,,1504.077,1435.926,0.697701671127,1
3100,1993-09-26,1993,4,TEN,LAR,TEN,-10.5,39.5,72.0,0.0,13.0,28.0,0,1.0,0.0,1.0,0.0,,1568.052,1445.537,0.733934266235,0
3101,1993-09-26,1993,4,IND,CLE,CLE,-2.5,33.0,72.0,0.0,23.0,10.0,0,0.0,1.0,0.0,0.0,,1453.746,1533.751,0.513712012883,1
3102,1993-09-26,1993,4,MIN,GB,MIN,-3.0,36.5,72.0,0.0,15.0,13.0,0,1.0,0.0,0.0,0.0,,1531.624,1519.07,0.550417898575,1
3103,1993-09-26,1993,4,NO,SF,SF,-1.0,41.0,72.0,0.0,16.0,13.0,0,0.0,1.0,0.0,0.0,,1630.397,1641.727,0.536504222111,1
3104,1993-09-26,1993,4,NYJ,NE,NYJ,-9.5,36.5,68.0,14.0,45.0,7.0,0,1.0,0.0,1.0,0.0,,1445.909,1323.577,0.811615246601,1
3105,1993-09-27,1993,4,ATL,PIT,ATL,-3.0,42.5,72.0,0.0,17.0,45.0,0,1.0,0.0,1.0,0.0,,1434.792,1477.578,0.579878038464,0
3106,1993-10-03,1993,5,BUF,NYG,BUF,-6.0,43.0,47.0,15.0,17.0,14.0,0,1.0,0.0,0.0,0.0,,1585.343,1531.016,0.59962685646,1
3107,1993-10-03,1993,5,CHI,ATL,CHI,-6.0,44.0,50.0,17.0,6.0,0.0,0,1.0,0.0,0.0,0.0,,1441.005,1398.603,0.619678923511,1
3108,1993-10-03,1993,5,DAL,GB,DAL,-11.0,37.0,68.0,8.0,36.0,14.0,0,1.0,0.0,1.0,0.0,,1651.616,1510.789,0.748105822072,1
3109,1993-10-03,1993,5,DEN,IND,DEN,-8.5,36.5,59.0,8.0,35.0,13.0,0,1.0,0.0,1.0,0.0,,1528.437,1481.465,0.711931952102,1
3110,1993-10-03,1993,5,KC,LVR,KC,-9.0,36.5,58.0,13.0,24.0,9.0,0,1.0,0.0,0.0,,,,,,1
3111,1993-10-03,1993,5,LAR,NO,NO,-4.0,38.0,69.0,7.0,6.0,37.0,0,0.0,1.0,1.0,0.0,,1490.782,1641.856,0.433834424917,0
3112,1993-10-03,1993,5,NYJ,PHI,NYJ,-1.0,40.5,61.0,17.0,30.0,35.0,0,1.0,0.0,1.0,0.0,,1463.047,1643.355,0.442615565325,0
3113,1993-10-03,1993,5,SF,MIN,SF,-9.5,39.0,55.0,16.0,38.0,19.0,0,1.0,0.0,1.0,0.0,,1630.269,1539.906,0.713098803314,1
3114,1993-10-03,1993,5,SEA,LAC,LAC,-3.5,31.5,72.0,0.0,31.0,14.0,0,0.0,1.0,1.0,0.0,,1407.018,1545.355,0.385365571335,1
3115,1993-10-03,1993,5,TB,DET,DET,-7.0,37.5,78.0,7.0,27.0,10.0,0,0.0,1.0,0.0,0.0,,1329.114,1515.719,0.299480999484,1
3116,1993-10-04,1993,5,MIA,WAS,MIA,-4.0,41.0,77.0,8.0,17.0,10.0,0,1.0,0.0,0.0,0.0,,1549.507,1580.129,0.634138182731,1
3117,1993-10-10,1993,6,CLE,MIA,MIA,-2.0,36.5,42.0,12.0,14.0,24.0,0,0.0,1.0,1.0,0.0,,1506.032,1567.962,0.518775111991,0
3118,1993-10-10,1993,6,GB,DEN,GB,-2.5,40.0,36.0,9.0,30.0,27.0,0,1.0,0.0,1.0,0.0,,1497.359,1548.978,0.452369855854,1
3119,1993-10-10,1993,6,IND,DAL,DAL,-11.0,38.0,72.0,0.0,3.0,27.0,0,0.0,1.0,0.0,0.0,,1460.925,1665.045,0.353272743093,0
3120,1993-10-10,1993,6,KC,CIN,KC,-14.0,35.0,41.0,5.0,17.0,15.0,0,1.0,0.0,0.0,0.0,,1570.398,1330.642,0.786193024082,1
3121,1993-10-10,1993,6,LVR,NYJ,LVR,-2.5,37.0,67.0,10.0,24.0,20.0,0,1.0,0.0,1.0,,,,,,1
3122,1993-10-10,1993,6,MIN,TB,MIN,-9.5,36.6,72.0,0.0,15.0,0.0,0,1.0,0.0,0.0,0.0,,1523.665,1370.0,0.757588598236,1
3123,1993-10-10,1993,6,PHI,CHI,PHI,-7.0,36.5,56.0,18.0,6.0,17.0,0,1.0,0.0,0.0,0.0,,1654.929,1453.999,0.635060291104,0
3124,1993-10-10,1993,6,ARI,NE,ARI,-10.0,37.0,79.0,7.0,21.0,23.0,0,1.0,0.0,1.0,0.0,,1424.284,1306.439,0.74519501082,0
3125,1993-10-10,1993,6,PIT,LAC,PIT,-5.0,37.0,42.0,12.0,16.0,3.0,0,1.0,0.0,0.0,0.0,,1513.766,1509.235,0.657666626726,1
3126,1993-10-10,1993,6,WAS,NYG,WAS,-3.5,37.0,57.0,15.0,7.0,41.0,0,1.0,0.0,1.0,0.0,,1561.674,1522.213,0.620988546301,0
3127,1993-10-11,1993,6,BUF,TEN,BUF,-3.5,41.0,41.0,9.0,35.0,7.0,0,1.0,0.0,1.0,0.0,,1594.146,1522.807,0.623830815153,1
3128,1993-10-14,1993,7,ATL,LAR,ATL,-1.0,43.0,72.0,0.0,30.0,24.0,0,1.0,0.0,1.0,0.0,,1385.609,1465.527,0.390718601746,1
3129,1993-10-17,1993,7,CIN,CLE,CLE,-5.5,34.0,64.0,13.0,17.0,28.0,0,0.0,1.0,1.0,0.0,,1327.795,1481.808,0.319680500873,0
3130,1993-10-17,1993,7,DAL,SF,DAL,-6.5,43.0,69.0,10.0,26.0,17.0,0,1.0,0.0,0.0,0.0,,1683.806,1646.51,0.596374006271,1
3131,1993-10-17,1993,7,DET,SEA,DET,-5.5,34.5,72.0,0.0,30.0,10.0,0,1.0,0.0,1.0,0.0,,1474.832,1443.138,0.623955169318,1
3132,1993-10-17,1993,7,NE,TEN,TEN,-6.5,36.0,53.0,8.0,14.0,28.0,0,0.0,1.0,1.0,0.0,,1324.203,1502.94,0.411522308292,0
3133,1993-10-17,1993,7,NYG,PHI,NYG,-7.5,35.5,60.0,9.0,21.0,10.0,0,1.0,0.0,0.0,0.0,,1570.435,1608.453,0.701098790113,1
3134,1993-10-17,1993,7,ARI,WAS,WAS,-1.5,37.5,66.0,7.0,36.0,6.0,0,0.0,1.0,1.0,0.0,,1406.52,1513.452,0.494858122761,1
3135,1993-10-17,1993,7,PIT,NO,NO,-3.0,33.0,60.0,13.0,37.0,14.0,0,0.0,1.0,1.0,0.0,,1534.296,1667.111,0.397802121161,1
3136,1993-10-17,1993,7,LAC,KC,KC,-4.0,34.0,64.0,9.0,14.0,17.0,0,0.0,1.0,0.0,0.0,,1488.706,1573.244,0.354329890659,0
3137,1993-10-18,1993,7,DEN,LVR,DEN,-6.5,39.0,44.0,12.0,20.0,23.0,0,1.0,0.0,1.0,,,,,,0
3138,1993-10-24,1993,8,CLE,PIT,PIT,-2.0,34.5,54.0,14.0,28.0,23.0,0,0.0,1.0,1.0,0.0,,1499.702,1573.407,0.461087702829,1
3139,1993-10-24,1993,8,TEN,CIN,TEN,-13.5,39.0,72.0,0.0,28.0,12.0,0,1.0,0.0,1.0,0.0,,1520.549,1309.901,0.836254176124,1
3140,1993-10-24,1993,8,LAR,DET,DET,-1.0,37.5,65.0,9.0,13.0,16.0,0,0.0,1.0,0.0,0.0,,1445.095,1496.082,0.485390081389,0
3141,1993-10-24,1993,8,MIA,IND,MIA,-7.5,35.5,80.0,11.0,41.0,27.0,0,1.0,0.0,1.0,0.0,,1592.187,1442.164,0.713513511308,1
3142,1993-10-24,1993,8,NO,ATL,NO,-11.0,43.0,72.0,0.0,15.0,26.0,0,1.0,0.0,0.0,0.0,,1627.999,1406.042,0.833880518492,0
3143,1993-10-24,1993,8,NYJ,BUF,BUF,-3.0,41.0,55.0,14.0,10.0,19.0,0,0.0,1.0,0.0,0.0,,1441.037,1614.013,0.447904309926,0
3144,1993-10-24,1993,8,SF,ARI,SF,-10.5,42.5,62.0,12.0,28.0,14.0,0,1.0,0.0,0.0,0.0,,1630.804,1445.732,0.784323116885,1
3145,1993-10-24,1993,8,SEA,NE,SEA,-8.5,33.0,72.0,0.0,10.0,9.0,0,1.0,0.0,0.0,0.0,,1421.888,1306.594,0.763094265339,1
3146,1993-10-24,1993,8,TB,GB,GB,-6.0,36.5,74.0,9.0,14.0,37.0,0,0.0,1.0,1.0,0.0,,1358.844,1510.608,0.342746572801,0
3147,1993-10-25,1993,8,CHI,MIN,CHI,-3.0,34.0,56.0,11.0,12.0,19.0,0,1.0,0.0,0.0,0.0,,1500.475,1534.821,0.55264692311,0
3148,1993-10-31,1993,9,ATL,TB,ATL,-9.5,42.5,72.0,0.0,24.0,31.0,0,1.0,0.0,1.0,0.0,,1454.001,1335.749,0.754698170455,0
3149,1993-10-31,1993,9,DEN,SEA,DEN,-8.5,36.5,40.0,10.0,28.0,17.0,0,1.0,0.0,1.0,0.0,,1517.639,1425.239,0.765490890281,1
3150,1993-10-31,1993,9,GB,CHI,GB,-6.5,35.0,33.0,12.0,17.0,3.0,0,1.0,0.0,0.0,0.0,,1533.702,1477.531,0.691266100806,1
3151,1993-10-31,1993,9,IND,NE,IND,-7.0,35.5,72.0,0.0,9.0,6.0,0,1.0,0.0,0.0,0.0,,1431.071,1303.243,0.728603530115,1
3152,1993-10-31,1993,9,LVR,LAC,LVR,-4.0,34.5,66.0,9.0,23.0,30.0,0,1.0,0.0,1.0,,,,,,0
3153,1993-10-31,1993,9,MIA,KC,KC,-1.0,36.0,76.0,17.0,30.0,10.0,0,0.0,1.0,1.0,0.0,,1603.279,1586.213,0.397996858886,1
3154,1993-10-31,1993,9,MIN,DET,MIN,-4.0,35.0,72.0,0.0,27.0,30.0,0,1.0,0.0,1.0,0.0,,1557.765,1510.597,0.591169481202,0
